,SMA,RSI,LABEL
105,1.0,1.0,1
106,1.0,1.0,0
107,1.0,1.0,0
108,1.0,1.0,0
109,1.0,1.0,0
110,1.0,1.0,0
111,1.0,0.5,0
112,1.0,1.0,0
113,1.0,1.0,0
114,1.0,1.0,0
115,1.0,1.0,0
116,1.0,1.0,0
117,1.0,1.0,0
118,1.0,1.0,0
119,1.0,1.0,0
120,1.0,1.0,0
121,1.0,1.0,0
122,1.0,1.0,0
123,1.0,1.0,0
124,1.0,1.0,0
125,1.0,1.0,0
126,1.0,0.0,0
127,1.0,0.0,0
128,1.0,0.0,0
129,1.0,0.0,0
130,1.0,0.0,0
131,1.0,0.0,0
132,1.0,0.0,0
133,0.0,0.5,0
134,0.0,1.0,0
135,0.0,0.0,0
136,0.0,0.0,0
137,0.0,0.0,0
138,0.0,0.0,0
139,0.0,0.0,0
140,0.0,0.0,0
141,0.0,0.0,0
142,0.0,0.0,0
143,0.0,0.0,1
144,0.0,0.0,1
145,0.0,0.0,1
146,0.0,0.0,1
147,0.0,0.0,1
148,0.0,0.0,1
149,0.0,0.0,1
150,0.0,0.0,1
151,0.0,0.0,1
152,0.0,0.0,1
153,0.0,0.0,1
154,0.0,0.0,1
155,0.0,0.0,1
156,0.0,0.0,1
157,0.0,0.0,1
158,0.0,0.0,1
159,0.0,0.0,1
160,0.0,0.0,1
161,0.0,0.0,1
162,0.0,0.0,1
163,0.0,0.0,1
164,0.0,0.0,1
165,0.0,0.0,1
166,0.0,0.0,1
167,0.0,0.0,1
168,0.0,0.0,1
169,0.0,1.0,1
170,0.0,1.0,1
171,0.0,1.0,1
172,0.0,1.0,1
173,0.0,1.0,1
174,0.0,1.0,1
175,0.0,1.0,1
176,0.0,1.0,1
177,0.0,1.0,1
178,0.0,1.0,1
179,0.0,1.0,1
180,0.0,1.0,1
181,0.0,1.0,1
182,1.0,1.0,1
183,1.0,1.0,1
184,1.0,1.0,1
185,1.0,1.0,1
186,1.0,1.0,1
187,1.0,1.0,1
188,1.0,1.0,1
189,1.0,1.0,1
190,1.0,1.0,0
191,1.0,1.0,0
192,1.0,1.0,0
193,1.0,1.0,0
194,1.0,1.0,0
195,1.0,1.0,0
196,1.0,1.0,0
197,1.0,1.0,0
198,1.0,1.0,0
199,1.0,1.0,0
200,1.0,1.0,0
201,1.0,1.0,0
202,1.0,1.0,1
203,1.0,1.0,1
204,1.0,1.0,1
205,1.0,1.0,1
206,1.0,1.0,1
207,1.0,1.0,1
208,1.0,1.0,1
209,1.0,1.0,1
210,1.0,1.0,1
211,1.0,1.0,1
212,1.0,1.0,1
213,1.0,1.0,1
214,1.0,1.0,1
215,1.0,1.0,1
216,1.0,1.0,1
217,1.0,1.0,1
218,1.0,1.0,1
219,1.0,0.5,1
220,1.0,0.5,1
221,1.0,0.5,1
222,1.0,0.0,1
223,1.0,0.0,1
224,1.0,0.0,1
225,1.0,0.0,1
226,1.0,0.0,1
227,1.0,0.0,1
228,1.0,0.0,1
229,1.0,0.5,1
230,0.0,0.5,1
231,0.0,1.0,1
232,0.0,1.0,1
233,0.0,1.0,1
234,0.0,1.0,1
235,0.0,1.0,1
236,1.0,1.0,1
237,1.0,1.0,1
238,1.0,1.0,1
239,1.0,1.0,1
240,1.0,1.0,1
241,1.0,1.0,1
242,1.0,1.0,1
243,1.0,1.0,1
244,1.0,1.0,0
245,1.0,1.0,0
246,1.0,1.0,1
247,1.0,1.0,1
248,1.0,1.0,1
249,1.0,1.0,1
250,1.0,1.0,1
251,1.0,1.0,1
252,1.0,1.0,1
253,1.0,1.0,1
254,1.0,1.0,1
255,1.0,1.0,1
256,1.0,1.0,1
257,1.0,1.0,1
258,1.0,1.0,1
259,1.0,1.0,1
260,1.0,1.0,1
261,1.0,1.0,1
262,1.0,1.0,1
263,1.0,1.0,1
264,1.0,1.0,1
265,1.0,1.0,1
266,1.0,1.0,1
267,1.0,1.0,1
268,1.0,1.0,1
269,1.0,1.0,1
270,1.0,1.0,1
271,1.0,1.0,1
272,1.0,1.0,1
273,1.0,1.0,1
274,1.0,0.5,1
275,1.0,0.5,1
276,1.0,1.0,1
277,1.0,1.0,1
278,1.0,1.0,1
279,1.0,1.0,1
280,1.0,1.0,1
281,1.0,1.0,1
282,1.0,1.0,1
283,1.0,1.0,1
284,1.0,1.0,1
285,1.0,1.0,1
286,1.0,1.0,1
287,1.0,1.0,1
288,1.0,1.0,1
289,1.0,1.0,1
290,1.0,1.0,1
291,1.0,1.0,1
292,1.0,1.0,1
293,1.0,1.0,1
294,1.0,1.0,1
295,1.0,1.0,1
296,1.0,1.0,1
297,1.0,1.0,1
298,1.0,1.0,1
299,1.0,1.0,1
300,1.0,1.0,1
301,1.0,1.0,1
302,1.0,1.0,1
303,1.0,1.0,1
304,1.0,1.0,1
305,1.0,1.0,1
306,1.0,1.0,1
307,1.0,1.0,1
308,1.0,1.0,1
309,1.0,1.0,1
310,1.0,1.0,1
311,1.0,1.0,1
312,1.0,1.0,1
313,1.0,1.0,1
314,1.0,1.0,1
315,1.0,1.0,0
316,1.0,1.0,0
317,1.0,1.0,0
318,1.0,1.0,0
319,1.0,1.0,0
320,1.0,1.0,0
321,1.0,1.0,0
322,1.0,1.0,0
323,1.0,1.0,0
324,1.0,1.0,0
325,1.0,1.0,0
326,1.0,1.0,0
327,1.0,1.0,0
328,1.0,1.0,0
329,1.0,1.0,0
330,1.0,1.0,0
331,1.0,1.0,0
332,1.0,1.0,0
333,1.0,1.0,0
334,1.0,1.0,0
335,1.0,1.0,0
336,1.0,1.0,0
337,1.0,1.0,0
338,1.0,1.0,0
339,1.0,1.0,0
340,1.0,1.0,0
341,1.0,1.0,0
342,1.0,1.0,0
343,1.0,1.0,0
344,1.0,0.0,0
345,1.0,0.0,1
346,1.0,0.0,1
347,1.0,0.0,1
348,1.0,0.0,1
349,1.0,0.0,1
350,0.0,0.0,1
351,0.0,0.0,1
352,0.0,0.0,1
353,0.0,0.0,1
354,0.0,0.0,1
355,0.0,0.0,1
356,0.0,0.0,1
357,0.0,0.0,1
358,0.0,0.0,1
359,0.0,0.0,1
360,0.0,0.0,1
361,0.0,0.0,1
362,0.0,0.0,1
363,0.0,0.0,1
364,0.0,0.0,1
365,0.0,0.0,1
366,0.0,0.0,1
367,0.0,0.0,1
368,0.0,0.0,1
369,0.0,0.0,1
370,0.0,1.0,1
371,0.0,1.0,1
372,0.0,1.0,1
373,0.0,1.0,1
374,0.0,1.0,1
375,0.0,1.0,1
376,0.0,0.5,1
377,0.0,1.0,1
378,0.0,1.0,1
379,0.0,1.0,1
380,0.0,1.0,1
381,0.0,1.0,1
382,0.0,1.0,1
383,1.0,1.0,1
384,1.0,1.0,1
385,1.0,1.0,1
386,1.0,1.0,1
387,1.0,1.0,1
388,1.0,1.0,1
389,1.0,1.0,1
390,1.0,1.0,1
391,1.0,1.0,1
392,1.0,1.0,1
393,1.0,1.0,1
394,1.0,1.0,1
395,1.0,1.0,1
396,1.0,1.0,1
397,1.0,1.0,1
398,1.0,1.0,1
399,1.0,1.0,1
400,1.0,1.0,1
401,1.0,1.0,1
402,1.0,1.0,1
403,1.0,1.0,1
404,1.0,1.0,1
405,1.0,1.0,1
406,1.0,1.0,1
407,1.0,1.0,1
408,1.0,1.0,1
409,1.0,1.0,1
410,1.0,1.0,1
411,1.0,1.0,1
412,1.0,1.0,1
413,1.0,1.0,1
414,1.0,1.0,1
415,1.0,1.0,1
416,1.0,1.0,1
417,1.0,1.0,1
418,1.0,1.0,1
419,1.0,1.0,1
420,1.0,1.0,1
421,1.0,1.0,1
422,1.0,1.0,1
423,1.0,1.0,1
424,1.0,1.0,1
425,1.0,1.0,1
426,1.0,1.0,1
427,1.0,1.0,1
428,1.0,1.0,1
429,1.0,1.0,1
430,1.0,1.0,1
431,1.0,1.0,1
432,1.0,1.0,1
433,1.0,1.0,1
434,1.0,1.0,1
435,1.0,1.0,1
436,1.0,1.0,1
437,1.0,1.0,1
438,1.0,1.0,1
439,1.0,1.0,1
440,1.0,1.0,1
441,1.0,1.0,1
442,1.0,1.0,1
443,1.0,1.0,1
444,1.0,1.0,1
445,1.0,1.0,1
446,1.0,1.0,1
447,1.0,1.0,1
448,1.0,1.0,1
449,1.0,1.0,0
450,1.0,1.0,0
451,1.0,1.0,0
452,1.0,1.0,0
453,1.0,1.0,0
454,1.0,1.0,0
455,1.0,1.0,0
456,1.0,1.0,0
457,1.0,1.0,1
458,1.0,1.0,0
459,1.0,1.0,0
460,1.0,1.0,0
461,1.0,1.0,0
462,1.0,1.0,0
463,1.0,1.0,1
464,1.0,1.0,0
465,1.0,1.0,0
466,1.0,1.0,0
467,1.0,1.0,0
468,1.0,1.0,0
469,1.0,1.0,0
470,1.0,1.0,0
471,1.0,1.0,0
472,1.0,1.0,0
473,1.0,1.0,0
474,1.0,1.0,0
475,1.0,1.0,0
476,1.0,1.0,0
477,1.0,1.0,0
478,1.0,1.0,0
479,1.0,0.0,1
480,1.0,0.0,1
481,1.0,0.0,0
482,1.0,0.0,0
483,1.0,0.0,0
484,1.0,0.0,0
485,1.0,0.0,0
486,1.0,0.0,0
487,1.0,0.0,0
488,1.0,0.0,0
489,0.0,0.0,0
490,0.0,0.0,0
491,0.0,0.0,0
492,0.0,0.5,0
493,0.0,0.5,0
494,0.0,0.0,0
495,0.0,0.0,0
496,0.0,0.0,0
497,0.0,0.0,0
498,0.0,0.0,0
499,0.0,0.0,0
500,0.0,0.0,0
501,0.0,0.5,0
502,0.0,0.5,0
503,0.0,1.0,0
504,0.0,1.0,0
505,0.0,1.0,0
506,0.0,1.0,0
507,0.0,1.0,0
508,0.0,1.0,0
509,0.0,1.0,0
510,0.0,0.0,0
511,0.0,0.0,0
512,0.0,0.0,0
513,0.0,0.0,0
514,0.0,0.0,0
515,0.0,0.0,0
516,0.0,0.0,0
517,0.0,0.0,0
518,0.0,0.0,0
519,0.0,0.0,0
520,0.0,0.0,0
521,0.0,0.0,0
522,0.0,0.0,0
523,0.0,0.0,0
524,0.0,0.0,0
525,0.0,0.0,0
526,0.0,0.0,0
527,0.0,0.0,0
528,0.0,0.0,0
529,0.0,0.0,0
530,0.0,0.0,0
531,0.0,0.0,0
532,0.0,0.0,0
533,0.0,0.0,1
534,0.0,0.0,1
535,0.0,0.0,1
536,0.0,0.0,1
537,0.0,0.0,1
538,0.0,0.0,1
539,0.0,0.0,1
540,0.0,0.0,1
541,0.0,0.0,1
542,0.0,0.0,1
543,0.0,0.0,0
544,0.0,0.0,0
545,0.0,0.0,0
546,0.0,0.0,0
547,0.0,0.0,0
548,0.0,0.0,0
549,0.0,0.0,0
550,0.0,0.0,0
551,0.0,0.0,0
552,0.0,0.0,0
553,0.0,0.0,0
554,0.0,0.0,0
555,0.0,0.0,1
556,0.0,0.0,1
557,0.0,0.0,1
558,0.0,0.0,1
559,0.0,1.0,1
560,0.0,1.0,1
561,0.0,1.0,1
562,0.0,1.0,1
563,0.0,1.0,0
564,0.0,1.0,0
565,0.0,1.0,0
566,0.0,1.0,0
567,0.0,1.0,0
568,0.0,1.0,1
569,0.0,1.0,1
570,0.0,1.0,1
571,0.0,0.0,1
572,0.0,0.0,1
573,0.0,0.0,1
574,0.0,0.0,1
575,0.0,0.0,1
576,0.0,0.0,1
577,0.0,0.0,1
578,1.0,0.0,1
579,1.0,0.0,1
580,1.0,0.0,1
581,1.0,0.0,1
582,1.0,0.0,1
583,1.0,0.0,1
584,0.0,1.0,1
585,0.0,1.0,1
586,0.0,0.0,1
587,0.0,0.0,1
588,0.0,0.5,1
589,0.0,0.5,1
590,0.0,0.5,1
591,0.0,0.5,1
592,0.0,0.5,1
593,0.0,0.5,1
594,0.0,0.0,1
595,0.0,0.5,1
596,0.0,1.0,1
597,0.0,1.0,1
598,1.0,1.0,1
599,1.0,1.0,1
600,1.0,1.0,1
601,1.0,1.0,0
602,1.0,1.0,1
603,1.0,1.0,1
604,1.0,1.0,1
605,1.0,1.0,1
606,1.0,1.0,1
607,1.0,1.0,1
608,1.0,1.0,1
609,1.0,1.0,1
610,1.0,0.0,1
611,1.0,1.0,1
612,1.0,1.0,1
613,1.0,1.0,1
614,1.0,1.0,1
615,1.0,1.0,1
616,1.0,1.0,1
617,1.0,1.0,1
618,1.0,1.0,1
619,1.0,1.0,1
620,1.0,1.0,1
621,1.0,1.0,0
622,1.0,1.0,0
623,1.0,1.0,0
624,1.0,1.0,0
625,1.0,1.0,0
626,1.0,1.0,0
627,1.0,1.0,0
628,1.0,1.0,0
629,1.0,1.0,0
630,1.0,1.0,0
631,1.0,1.0,0
632,1.0,1.0,0
633,1.0,1.0,0
634,1.0,1.0,0
635,1.0,1.0,0
636,1.0,1.0,0
637,1.0,1.0,0
638,1.0,1.0,0
639,1.0,1.0,0
640,1.0,1.0,0
641,1.0,1.0,0
642,1.0,1.0,0
643,1.0,1.0,0
644,1.0,1.0,0
645,1.0,1.0,0
646,1.0,1.0,0
647,1.0,1.0,0
648,1.0,1.0,0
649,1.0,1.0,0
650,1.0,0.0,0
651,1.0,0.0,0
652,1.0,0.0,1
653,1.0,0.0,1
654,1.0,0.0,1
655,1.0,0.0,1
656,1.0,0.0,1
657,0.0,0.0,1
658,0.0,0.0,1
659,0.0,0.0,1
660,0.0,0.0,1
661,0.0,0.0,1
662,0.0,0.0,1
663,0.0,0.0,1
664,0.0,0.0,1
665,0.0,0.0,1
666,0.0,0.0,1
667,0.0,0.0,1
668,0.0,0.0,1
669,0.0,0.0,0
670,0.0,0.0,0
671,0.0,0.0,0
672,0.0,0.0,0
673,0.0,0.0,0
674,0.0,0.0,0
675,0.0,0.0,0
676,0.0,1.0,0
677,0.0,1.0,0
678,0.0,1.0,0
679,0.0,1.0,0
680,0.0,0.0,0
681,0.0,0.0,0
682,0.0,0.0,0
683,0.0,1.0,0
684,0.0,1.0,0
685,0.0,1.0,0
686,0.0,1.0,0
687,1.0,1.0,0
688,1.0,1.0,0
689,1.0,1.0,0
690,1.0,1.0,0
691,1.0,1.0,0
692,1.0,1.0,0
693,1.0,1.0,0
694,1.0,1.0,0
695,1.0,1.0,0
696,1.0,0.0,1
697,1.0,0.0,1
698,1.0,0.0,1
699,1.0,0.0,1
700,1.0,0.0,1
701,1.0,0.0,1
702,1.0,0.0,1
703,1.0,0.0,1
704,0.0,0.0,1
705,0.0,0.0,1
706,0.0,0.0,1
707,0.0,0.0,1
708,0.0,0.0,1
709,0.0,0.0,1
710,0.0,0.0,1
711,0.0,0.0,1
712,0.0,0.0,1
713,0.0,0.0,1
714,0.0,0.0,1
715,0.0,0.0,1
716,0.0,0.0,1
717,0.0,0.0,1
718,0.0,0.5,1
719,0.0,0.0,1
720,0.0,0.0,1
721,0.0,0.0,1
722,0.0,1.0,1
723,0.0,1.0,1
724,0.0,1.0,1
725,0.0,1.0,1
726,0.0,1.0,1
727,0.0,1.0,1
728,0.0,1.0,1
729,0.0,1.0,1
730,1.0,1.0,1
731,1.0,1.0,1
732,1.0,1.0,1
733,1.0,1.0,1
734,1.0,1.0,1
735,1.0,1.0,1
736,1.0,1.0,1
737,1.0,1.0,1
738,1.0,1.0,1
739,1.0,1.0,1
740,1.0,1.0,1
741,1.0,1.0,1
742,1.0,1.0,1
743,1.0,1.0,1
744,1.0,1.0,1
745,1.0,1.0,1
746,1.0,1.0,1
747,1.0,1.0,1
748,1.0,1.0,1
749,1.0,1.0,1
750,1.0,1.0,1
751,1.0,1.0,1
752,1.0,1.0,1
753,1.0,1.0,1
754,1.0,1.0,1
755,1.0,1.0,0
756,1.0,1.0,0
757,1.0,1.0,0
758,1.0,1.0,0
759,1.0,1.0,0
760,1.0,1.0,0
761,1.0,1.0,0
762,1.0,0.5,0
763,1.0,0.5,0
764,1.0,1.0,0
765,1.0,1.0,0
766,1.0,0.5,0
767,1.0,0.5,0
768,1.0,1.0,0
769,1.0,1.0,0
770,1.0,1.0,0
771,1.0,1.0,0
772,1.0,1.0,0
773,1.0,1.0,0
774,1.0,1.0,0
775,1.0,1.0,0
776,1.0,1.0,0
777,1.0,1.0,0
778,1.0,1.0,0
779,1.0,1.0,0
780,1.0,1.0,0
781,1.0,1.0,0
782,1.0,1.0,0
783,1.0,1.0,0
784,1.0,0.0,0
785,1.0,0.0,0
786,1.0,0.0,0
787,1.0,0.0,0
788,1.0,0.0,0
789,1.0,0.0,0
790,0.0,0.0,0
791,0.0,0.0,0
792,0.0,0.0,0
793,0.0,0.0,0
794,0.0,0.0,0
795,0.0,0.0,0
796,0.0,0.0,0
797,0.0,0.0,0
798,0.0,0.0,0
799,0.0,0.0,0
800,0.0,0.0,1
801,0.0,0.0,1
802,0.0,0.0,1
803,0.0,0.0,1
804,0.0,0.0,1
805,0.0,0.0,1
806,0.0,0.0,0
807,0.0,0.0,1
808,0.0,0.0,1
809,0.0,0.0,1
810,0.0,0.0,1
811,0.0,0.0,1
812,0.0,0.0,1
813,0.0,0.0,1
814,0.0,0.0,1
815,0.0,0.0,1
816,0.0,0.0,1
817,0.0,0.0,1
818,0.0,0.0,1
819,0.0,0.0,1
820,0.0,0.0,1
821,0.0,0.0,1
822,0.0,0.0,1
823,0.0,0.0,1
824,0.0,1.0,0
825,0.0,1.0,0
826,0.0,1.0,0
827,0.0,1.0,0
828,0.0,1.0,0
829,0.0,1.0,0
830,0.0,1.0,0
831,0.0,1.0,0
832,0.0,1.0,0
833,0.0,1.0,0
834,0.0,1.0,0
835,1.0,1.0,0
836,1.0,1.0,0
837,1.0,1.0,0
838,1.0,1.0,0
839,1.0,1.0,0
840,1.0,1.0,0
841,1.0,1.0,0
842,1.0,1.0,0
843,1.0,1.0,0
844,1.0,1.0,0
845,1.0,1.0,0
846,1.0,1.0,0
847,1.0,1.0,0
848,1.0,1.0,0
849,1.0,1.0,0
850,1.0,1.0,0
851,1.0,1.0,0
852,1.0,1.0,0
853,1.0,1.0,0
854,1.0,0.0,1
855,1.0,0.0,1
856,1.0,0.0,1
857,1.0,0.0,1
858,1.0,0.0,1
859,1.0,0.0,1
860,1.0,0.0,1
861,0.0,0.0,1
862,0.0,0.0,1
863,0.0,0.0,1
864,0.0,0.0,1
865,0.0,0.0,0
866,0.0,0.0,0
867,0.0,0.0,0
868,0.0,0.0,0
869,0.0,0.0,0
870,0.0,0.0,0
871,0.0,0.0,0
872,0.0,0.0,0
873,0.0,0.0,0
874,0.0,0.0,0
875,0.0,0.0,1
876,0.0,0.0,1
877,0.0,0.0,0
878,0.0,0.0,0
879,0.0,1.0,0
880,0.0,1.0,0
881,0.0,1.0,1
882,0.0,1.0,0
883,0.0,1.0,0
884,0.0,1.0,0
885,0.0,1.0,1
886,0.0,1.0,1
887,0.0,1.0,0
888,0.0,1.0,1
889,0.0,1.0,1
890,0.0,1.0,1
891,1.0,1.0,1
892,1.0,1.0,1
893,1.0,1.0,1
894,1.0,1.0,1
895,1.0,1.0,1
896,1.0,0.0,1
897,1.0,0.0,1
898,1.0,0.0,1
899,1.0,0.0,1
900,1.0,0.0,1
901,0.0,0.0,1
902,0.0,0.0,1
903,0.0,0.0,1
904,0.0,0.5,1
905,0.0,0.5,1
906,0.0,0.5,1
907,0.0,0.5,1
908,0.0,1.0,1
909,0.0,1.0,1
910,0.0,1.0,1
911,0.0,0.0,0
912,0.0,0.5,1
913,0.0,1.0,1
914,0.0,1.0,1
915,0.0,1.0,1
916,0.0,1.0,1
917,0.0,1.0,1
918,1.0,1.0,1
919,1.0,1.0,0
920,1.0,1.0,0
921,1.0,1.0,0
922,1.0,1.0,1
923,1.0,1.0,1
924,1.0,1.0,1
925,1.0,1.0,1
926,1.0,1.0,1
927,1.0,1.0,1
928,1.0,1.0,1
929,1.0,1.0,1
930,1.0,1.0,1
931,1.0,1.0,1
932,1.0,1.0,1
933,1.0,1.0,1
934,1.0,1.0,1
935,1.0,1.0,1
936,1.0,1.0,1
937,1.0,1.0,1
938,1.0,1.0,1
939,1.0,0.5,1
940,1.0,0.0,1
941,1.0,1.0,1
942,1.0,1.0,1
943,1.0,1.0,1
944,1.0,1.0,1
945,1.0,1.0,1
946,1.0,1.0,0
947,1.0,1.0,0
948,1.0,1.0,0
949,1.0,1.0,0
950,1.0,1.0,0
951,1.0,1.0,0
952,1.0,1.0,0
953,1.0,1.0,0
954,1.0,1.0,0
955,1.0,1.0,0
956,1.0,1.0,0
957,1.0,1.0,0
958,1.0,1.0,0
959,1.0,1.0,0
960,1.0,1.0,0
961,1.0,1.0,0
962,1.0,1.0,0
963,1.0,1.0,0
964,1.0,1.0,0
965,1.0,1.0,0
966,1.0,1.0,0
967,1.0,1.0,0
968,1.0,1.0,0
969,1.0,1.0,0
970,1.0,1.0,0
971,1.0,1.0,0
972,1.0,1.0,0
973,1.0,1.0,0
974,1.0,1.0,0
975,1.0,1.0,0
976,1.0,0.0,0
977,1.0,0.0,0
978,1.0,0.0,0
979,1.0,0.0,0
980,1.0,0.0,0
981,1.0,0.0,0
982,0.0,0.0,0
983,0.0,0.0,0
984,0.0,0.0,0
985,0.0,0.0,0
986,0.0,0.0,0
987,0.0,0.0,0
988,0.0,0.0,0
989,0.0,0.0,0
990,0.0,0.0,0
991,0.0,0.0,0
992,0.0,0.0,0
993,0.0,0.0,0
994,0.0,0.0,0
995,0.0,0.0,0
996,0.0,0.0,1
997,0.0,0.0,0
998,0.0,0.0,0
999,0.0,0.0,0
1000,0.0,0.0,0
1001,0.0,0.0,0
1002,0.0,0.0,0
1003,0.0,0.0,0
1004,0.0,0.0,0
1005,0.0,0.0,0
1006,0.0,0.0,0
1007,0.0,0.0,1
1008,0.0,0.0,1
1009,0.0,0.0,1
1010,0.0,0.0,1
1011,0.0,0.0,1
1012,0.0,0.0,1
1013,0.0,0.0,1
1014,0.0,0.0,1
1015,0.0,0.0,1
1016,0.0,0.0,1
1017,0.0,0.0,1
1018,0.0,0.0,1
1019,0.0,0.0,1
1020,0.0,0.0,0
1021,0.0,0.0,1
1022,0.0,0.0,1
1023,0.0,0.0,1
1024,0.0,0.0,1
1025,0.0,1.0,1
1026,0.0,1.0,0
1027,0.0,0.0,1
1028,0.0,1.0,1
1029,0.0,0.0,1
1030,0.0,0.0,1
1031,0.0,1.0,1
1032,0.0,1.0,1
1033,0.0,1.0,1
1034,0.0,1.0,1
1035,0.0,1.0,1
1036,0.0,1.0,1
1037,0.0,1.0,1
1038,1.0,1.0,1
1039,1.0,1.0,1
1040,1.0,1.0,0
1041,1.0,1.0,1
1042,1.0,1.0,1
1043,1.0,1.0,1
1044,1.0,1.0,1
1045,1.0,1.0,1
1046,1.0,1.0,1
1047,1.0,1.0,1
1048,1.0,1.0,1
1049,1.0,0.0,1
1050,1.0,0.0,1
1051,1.0,0.0,1
1052,1.0,1.0,1
1053,1.0,1.0,1
1054,1.0,1.0,1
1055,1.0,1.0,1
1056,1.0,1.0,1
1057,1.0,1.0,1
1058,1.0,1.0,1
1059,1.0,1.0,0
1060,1.0,1.0,0
1061,1.0,1.0,0
1062,1.0,1.0,1
1063,1.0,1.0,1
1064,1.0,1.0,0
1065,1.0,1.0,0
1066,1.0,1.0,0
1067,1.0,1.0,0
1068,1.0,1.0,0
1069,1.0,1.0,0
1070,1.0,1.0,1
1071,1.0,1.0,1
1072,1.0,1.0,0
1073,1.0,1.0,0
1074,1.0,1.0,0
1075,1.0,1.0,0
1076,1.0,1.0,0
1077,1.0,1.0,0
1078,1.0,1.0,0
1079,1.0,1.0,1
1080,1.0,1.0,1
1081,1.0,1.0,1
1082,1.0,1.0,1
1083,1.0,1.0,1
1084,1.0,1.0,1
1085,1.0,1.0,1
1086,1.0,1.0,1
1087,1.0,0.5,1
1088,1.0,0.0,1
1089,1.0,0.0,1
1090,1.0,0.5,1
1091,1.0,0.5,1
1092,1.0,0.5,1
1093,1.0,0.5,1
1094,1.0,1.0,1
1095,1.0,1.0,1
1096,1.0,1.0,1
1097,1.0,0.5,1
1098,1.0,0.5,1
1099,1.0,1.0,1
1100,1.0,1.0,1
1101,1.0,1.0,1
1102,1.0,0.0,1
1103,1.0,0.0,1
1104,0.0,0.0,1
1105,0.0,0.0,1
1106,0.0,0.0,1
1107,0.0,0.0,1
1108,0.0,0.0,1
1109,0.0,1.0,1
1110,0.0,1.0,1
1111,0.0,1.0,1
1112,0.0,1.0,0
1113,1.0,1.0,0
1114,1.0,1.0,0
1115,1.0,1.0,0
1116,1.0,1.0,0
1117,1.0,1.0,0
1118,1.0,1.0,0
1119,1.0,1.0,0
1120,1.0,1.0,1
1121,1.0,1.0,0
1122,1.0,1.0,1
1123,1.0,1.0,1
1124,1.0,1.0,1
1125,1.0,1.0,1
1126,1.0,1.0,1
1127,1.0,1.0,1
1128,1.0,1.0,0
1129,1.0,1.0,1
1130,1.0,1.0,1
1131,1.0,1.0,1
1132,1.0,1.0,1
1133,1.0,1.0,1
1134,1.0,1.0,1
1135,1.0,1.0,0
1136,1.0,1.0,0
1137,1.0,1.0,0
1138,1.0,1.0,0
1139,1.0,1.0,0
1140,1.0,0.5,1
1141,1.0,0.0,1
1142,1.0,0.0,1
1143,1.0,0.0,1
1144,1.0,0.5,1
1145,1.0,0.0,1
1146,1.0,0.0,1
1147,1.0,0.0,1
1148,1.0,0.0,1
1149,1.0,0.5,1
1150,1.0,0.5,1
