,SMA,RSI,LABEL
150,0,0.0,1
151,1,1.0,1
152,1,1.0,1
153,1,1.0,1
154,1,1.0,1
155,1,1.0,1
156,1,1.0,1
157,1,1.0,1
158,1,1.0,1
159,1,1.0,1
160,1,1.0,1
161,1,1.0,1
162,1,1.0,1
163,1,1.0,1
164,1,1.0,1
165,1,1.0,1
166,1,1.0,1
167,1,1.0,1
168,1,1.0,1
169,1,1.0,1
170,1,1.0,1
171,1,1.0,1
172,1,1.0,1
173,1,1.0,1
174,1,1.0,1
175,1,1.0,1
176,1,1.0,1
177,1,1.0,1
178,1,1.0,1
179,1,1.0,1
180,1,1.0,1
181,1,1.0,1
182,1,1.0,1
183,1,1.0,1
184,1,1.0,1
185,1,1.0,1
186,1,1.0,1
187,1,1.0,1
188,1,1.0,1
189,1,1.0,1
190,1,1.0,1
191,1,1.0,0
192,1,1.0,0
193,1,1.0,0
194,1,1.0,0
195,1,1.0,0
196,1,1.0,0
197,1,1.0,0
198,1,1.0,0
199,1,1.0,0
200,1,1.0,0
201,1,1.0,0
202,1,1.0,0
203,1,1.0,0
204,1,1.0,0
205,1,1.0,0
206,1,1.0,0
207,1,1.0,0
208,1,1.0,0
209,1,1.0,0
210,1,1.0,0
211,1,1.0,0
212,1,1.0,0
213,1,1.0,0
214,1,1.0,0
215,1,1.0,0
216,1,0.5,0
217,1,0.5,0
218,1,1.0,0
219,1,1.0,0
220,1,1.0,0
221,1,0.0,0
222,1,0.0,0
223,1,0.0,0
224,1,0.0,0
225,0,0.0,0
226,0,0.0,0
227,0,0.0,0
228,0,0.0,0
229,0,0.0,0
230,0,0.0,0
231,0,0.0,0
232,0,0.0,0
233,0,0.0,0
234,0,0.0,0
235,0,0.0,0
236,0,0.0,0
237,0,0.0,0
238,0,0.0,0
239,0,0.0,0
240,0,0.0,0
241,0,0.0,0
242,0,0.0,0
243,0,0.5,0
244,0,0.0,0
245,0,0.0,0
246,0,0.0,0
247,0,1.0,0
248,0,1.0,0
249,0,0.0,0
250,0,0.0,0
251,0,0.0,0
252,0,0.0,0
253,0,0.0,0
254,0,0.0,0
255,0,0.0,0
256,0,0.0,0
257,0,0.0,0
258,0,0.0,0
259,0,0.0,0
260,0,0.0,0
261,0,0.0,0
262,0,0.0,0
263,0,0.0,0
264,0,0.0,0
265,0,0.0,0
266,0,0.0,0
267,0,0.0,0
268,0,0.0,0
269,0,0.0,0
270,0,0.0,0
271,0,0.0,0
272,0,0.0,0
273,0,0.0,0
274,0,0.0,0
275,0,0.0,0
276,0,0.0,0
277,0,0.0,0
278,0,0.0,1
279,0,0.0,0
280,0,0.0,0
281,0,0.0,0
282,0,0.0,0
283,0,0.0,0
284,0,0.0,1
285,0,0.0,1
286,0,0.0,1
287,0,0.0,1
288,0,0.0,1
289,0,0.0,1
290,0,0.0,1
291,0,0.0,1
292,0,0.0,1
293,0,0.0,0
294,0,0.0,0
295,0,0.0,0
296,0,0.0,0
297,0,0.0,0
298,0,0.0,0
299,0,0.5,0
300,0,1.0,0
301,0,1.0,0
302,0,1.0,0
303,0,1.0,0
304,0,1.0,0
305,0,1.0,0
306,0,0.0,0
307,0,0.0,1
308,0,0.0,1
309,0,0.0,1
310,0,0.0,1
311,0,0.0,1
312,0,0.0,1
313,0,1.0,0
314,0,1.0,0
315,0,1.0,0
316,0,1.0,0
317,0,1.0,0
318,1,1.0,1
319,1,1.0,1
320,1,1.0,1
321,1,0.0,1
322,1,0.0,1
323,1,0.0,1
324,1,0.0,1
325,1,0.0,1
326,1,0.0,1
327,1,0.0,1
328,1,0.0,1
329,1,1.0,1
330,1,1.0,1
331,1,1.0,1
332,1,0.0,1
333,1,0.0,1
334,1,0.0,1
335,0,0.0,1
336,0,1.0,1
337,0,1.0,1
338,0,0.0,1
339,0,0.0,1
340,0,0.0,1
341,0,0.0,1
342,0,0.0,1
343,0,0.0,1
344,0,0.0,1
345,0,1.0,1
346,0,1.0,1
347,0,1.0,1
348,0,1.0,1
349,0,1.0,1
350,0,1.0,1
351,1,1.0,1
352,1,1.0,1
353,1,1.0,1
354,1,1.0,1
355,1,1.0,1
356,1,1.0,1
357,1,1.0,1
358,1,1.0,1
359,1,1.0,1
360,1,1.0,1
361,1,1.0,1
362,1,1.0,1
363,1,1.0,1
364,1,1.0,1
365,1,1.0,1
366,1,1.0,1
367,1,1.0,1
368,1,1.0,1
369,1,1.0,1
370,1,1.0,1
371,1,1.0,1
372,1,1.0,1
373,1,1.0,1
374,1,1.0,1
375,1,1.0,1
376,1,1.0,1
377,1,1.0,1
378,1,1.0,1
379,1,1.0,1
380,1,1.0,1
381,1,1.0,1
382,1,1.0,0
383,1,1.0,0
384,1,1.0,0
385,1,1.0,0
386,1,1.0,0
387,1,1.0,0
388,1,1.0,0
389,1,1.0,0
390,1,1.0,0
391,1,1.0,0
392,1,1.0,0
393,1,1.0,0
394,1,1.0,0
395,1,1.0,0
396,1,1.0,0
397,1,1.0,0
398,1,1.0,0
399,1,1.0,0
400,1,1.0,0
401,1,1.0,0
402,1,1.0,0
403,1,1.0,0
404,1,1.0,0
405,1,1.0,1
406,1,1.0,1
407,1,1.0,1
408,1,1.0,1
409,1,1.0,1
410,1,1.0,1
411,1,0.0,1
412,1,0.0,1
413,1,0.5,1
414,1,0.5,1
415,1,0.5,1
416,1,0.0,1
417,1,0.5,1
418,1,0.5,1
419,1,0.5,1
420,1,0.5,1
421,1,0.5,1
422,1,0.5,1
423,1,0.5,1
424,1,0.0,1
425,0,0.0,1
426,0,0.0,1
427,0,0.0,1
428,0,0.0,1
429,0,0.0,1
430,0,1.0,1
431,0,0.0,1
432,0,0.5,1
433,0,0.5,1
434,0,1.0,1
435,0,1.0,1
436,0,1.0,1
437,1,1.0,1
438,1,1.0,1
439,1,1.0,1
440,1,1.0,1
441,1,1.0,1
442,1,1.0,1
443,1,1.0,1
444,1,1.0,1
445,1,1.0,1
446,1,1.0,1
447,1,1.0,1
448,1,1.0,0
449,1,1.0,0
450,1,1.0,0
451,1,1.0,0
452,1,1.0,0
453,1,1.0,0
454,1,1.0,0
455,1,1.0,0
456,1,1.0,0
457,1,1.0,0
458,1,1.0,0
459,1,1.0,0
460,1,1.0,0
461,1,1.0,0
462,1,1.0,0
463,1,1.0,0
464,1,1.0,0
465,1,1.0,0
466,1,1.0,0
467,1,1.0,0
468,1,1.0,0
469,1,1.0,0
470,1,1.0,0
471,1,1.0,0
472,1,1.0,0
473,1,1.0,0
474,1,1.0,0
475,1,1.0,0
476,1,0.5,0
477,1,0.0,0
478,1,0.0,0
479,1,0.0,1
480,1,0.0,1
481,1,0.0,0
482,1,0.0,1
483,1,0.0,1
484,0,0.0,1
485,0,0.0,0
486,0,0.0,1
487,0,0.0,0
488,0,0.0,1
489,0,0.0,1
490,0,0.0,1
491,0,0.0,1
492,0,0.0,1
493,0,0.0,1
494,0,0.0,1
495,0,0.0,1
496,0,0.0,1
497,0,0.0,1
498,0,0.0,1
499,0,0.0,1
500,0,0.0,1
501,0,0.0,1
502,0,0.0,1
503,0,1.0,1
504,0,1.0,1
505,0,1.0,1
506,0,1.0,1
507,0,1.0,1
508,0,1.0,1
509,0,1.0,1
510,0,1.0,1
511,0,1.0,1
512,0,1.0,1
513,0,1.0,1
514,0,1.0,1
515,0,1.0,1
516,0,1.0,1
517,0,0.0,1
518,0,1.0,1
519,0,1.0,1
520,0,1.0,1
521,0,1.0,1
522,1,1.0,1
523,1,1.0,1
524,1,1.0,1
525,1,1.0,1
526,1,1.0,1
527,1,1.0,1
528,1,1.0,1
529,1,1.0,1
530,1,1.0,1
531,1,1.0,1
532,1,1.0,1
533,1,1.0,1
534,1,1.0,1
535,1,1.0,1
536,1,1.0,1
537,1,1.0,1
538,1,1.0,1
539,1,1.0,1
540,1,1.0,0
541,1,1.0,1
542,1,1.0,1
543,1,1.0,0
544,1,1.0,0
545,1,1.0,0
546,1,1.0,0
547,1,1.0,0
548,1,1.0,0
549,1,1.0,0
550,1,1.0,0
551,1,1.0,0
552,1,1.0,0
553,1,1.0,0
554,1,1.0,0
555,1,1.0,0
556,1,0.5,1
557,1,1.0,1
558,1,1.0,0
559,1,1.0,0
560,1,1.0,0
561,1,0.5,0
562,1,0.5,0
563,1,1.0,0
564,1,1.0,0
565,1,1.0,0
566,1,1.0,0
567,1,1.0,0
568,1,1.0,0
569,1,0.0,0
570,1,1.0,1
571,1,1.0,1
572,1,1.0,0
573,1,0.0,0
574,0,1.0,1
575,0,0.0,0
576,0,0.0,1
577,0,1.0,0
578,0,1.0,0
579,0,1.0,0
580,0,1.0,0
581,0,1.0,0
582,0,1.0,0
583,0,0.0,0
584,0,1.0,0
585,0,1.0,0
586,0,1.0,0
587,0,1.0,0
588,0,0.0,0
589,0,0.0,0
590,0,0.0,0
591,0,0.0,0
592,0,0.0,0
593,0,0.0,0
594,0,0.0,0
595,0,0.0,0
596,0,0.0,0
597,0,0.0,0
598,0,1.0,0
599,0,1.0,0
600,0,1.0,0
601,0,1.0,0
602,0,0.0,0
603,0,0.0,0
604,0,0.0,0
605,0,0.5,0
606,0,1.0,0
607,0,0.0,0
608,0,0.0,0
609,0,0.0,1
610,0,0.0,1
611,0,0.0,1
612,0,0.0,1
613,0,0.0,1
614,0,0.0,1
615,0,0.0,1
616,0,0.0,1
617,0,0.0,1
618,0,0.0,1
619,0,0.0,1
620,0,0.0,1
621,0,0.0,1
622,0,0.0,0
623,0,0.0,0
624,0,0.0,0
625,0,0.0,0
626,0,0.0,0
627,0,0.0,1
628,0,0.0,1
629,0,0.0,1
630,0,0.0,0
631,0,0.0,0
632,0,0.0,0
633,0,0.0,0
634,0,0.0,0
635,0,0.0,0
636,0,1.0,0
637,0,1.0,0
638,0,1.0,0
639,0,1.0,0
640,0,1.0,0
641,0,1.0,0
642,0,1.0,0
643,0,1.0,0
644,0,1.0,0
645,0,1.0,0
646,0,1.0,0
647,1,1.0,0
648,1,1.0,0
649,1,1.0,0
650,1,1.0,0
651,1,1.0,0
652,1,1.0,0
653,1,1.0,0
654,1,1.0,0
655,1,1.0,1
656,1,1.0,1
657,1,1.0,1
658,1,1.0,1
659,1,0.0,1
660,1,0.0,1
661,1,0.0,1
662,1,0.0,1
663,0,0.0,1
664,0,0.0,1
665,0,0.0,1
666,0,0.0,1
667,0,0.0,1
668,0,1.0,0
669,0,1.0,0
670,0,1.0,0
671,0,1.0,0
672,0,1.0,0
673,0,0.0,0
674,0,0.0,0
675,0,0.0,0
676,0,0.0,0
677,0,1.0,0
678,0,1.0,0
679,0,1.0,0
680,0,1.0,0
681,0,0.0,0
682,0,0.0,0
683,0,0.0,0
684,0,1.0,0
685,0,1.0,0
686,0,1.0,0
687,0,1.0,0
688,1,1.0,0
689,1,1.0,0
690,0,1.0,0
691,0,1.0,0
692,0,1.0,0
693,0,0.0,0
694,1,0.0,0
695,1,0.0,0
696,1,0.0,0
697,1,0.0,1
698,0,0.0,1
699,0,0.0,1
700,0,0.0,1
701,0,0.0,1
702,0,0.0,1
703,0,0.0,1
704,0,0.0,1
705,0,0.0,1
706,0,0.0,1
707,0,0.0,1
708,0,0.0,1
709,0,0.0,1
710,0,0.0,1
711,0,0.0,1
712,0,0.0,1
713,0,0.0,1
714,0,0.0,1
715,0,0.0,1
716,0,0.0,1
717,0,0.0,1
718,0,1.0,1
719,0,0.0,1
720,0,0.0,1
721,0,1.0,1
722,0,1.0,1
723,0,1.0,1
724,0,1.0,1
725,0,1.0,1
726,0,1.0,1
727,0,1.0,1
728,1,1.0,1
729,1,1.0,1
730,1,1.0,1
731,1,1.0,1
732,1,1.0,1
733,1,1.0,1
734,1,1.0,1
735,1,1.0,1
736,1,1.0,1
737,1,1.0,1
738,1,1.0,1
739,1,1.0,1
740,1,1.0,1
741,1,1.0,1
742,1,1.0,1
743,1,1.0,1
744,1,1.0,1
745,1,1.0,1
746,1,1.0,1
747,1,1.0,0
748,1,1.0,0
749,1,1.0,0
750,1,1.0,0
751,1,1.0,0
752,1,1.0,1
753,1,1.0,0
754,1,1.0,0
755,1,1.0,0
756,1,1.0,0
757,1,1.0,0
758,1,1.0,0
759,1,1.0,0
760,1,1.0,0
761,1,1.0,0
762,1,1.0,0
763,1,1.0,0
764,1,1.0,0
765,1,1.0,0
766,1,1.0,0
767,1,1.0,0
768,1,1.0,0
769,1,1.0,0
770,1,1.0,0
771,1,1.0,0
772,1,1.0,0
773,1,1.0,0
774,1,1.0,0
775,1,1.0,0
776,1,1.0,0
777,1,0.0,0
778,1,0.0,0
779,1,0.0,0
780,1,0.0,0
781,1,0.0,0
782,1,0.0,0
783,1,0.0,0
784,1,0.0,1
785,1,0.0,1
786,0,0.0,1
787,0,0.0,1
788,0,0.0,1
789,0,0.0,1
790,0,0.0,1
791,0,0.0,1
792,0,0.0,1
793,0,0.0,1
794,0,0.0,1
795,0,0.0,1
796,0,0.0,1
797,0,0.0,1
798,0,0.0,1
799,0,0.0,1
800,0,0.0,1
801,0,0.0,1
802,0,1.0,1
803,0,1.0,1
804,0,0.0,1
805,0,0.0,1
806,0,0.0,1
807,0,0.0,1
808,0,0.0,1
809,0,0.0,1
810,0,0.0,1
811,0,1.0,1
812,0,0.0,1
813,0,1.0,1
814,0,1.0,1
815,0,1.0,1
816,0,1.0,1
817,0,1.0,1
818,0,1.0,1
819,0,1.0,1
820,0,1.0,1
821,0,1.0,1
822,1,1.0,1
823,1,1.0,0
824,1,1.0,0
825,1,1.0,0
826,1,1.0,0
827,1,1.0,0
828,1,1.0,0
829,1,1.0,0
830,1,1.0,0
831,1,1.0,0
832,1,1.0,0
833,1,1.0,0
834,1,1.0,0
835,1,1.0,0
836,1,1.0,0
837,1,1.0,0
838,1,1.0,0
839,1,1.0,0
840,1,1.0,0
841,1,1.0,0
842,1,1.0,0
843,1,1.0,0
844,1,1.0,0
845,1,1.0,0
846,1,1.0,0
847,1,1.0,0
848,1,1.0,0
849,1,0.5,0
850,1,0.5,0
851,1,0.5,0
852,1,0.0,0
853,1,0.0,1
854,1,0.0,1
855,1,0.0,1
856,1,0.0,1
857,1,0.5,1
858,1,0.0,1
859,1,0.0,1
860,1,0.0,1
861,0,0.0,1
862,0,0.0,1
863,0,0.0,1
864,0,0.0,1
865,0,0.0,0
866,0,0.0,0
867,0,0.0,0
868,0,0.0,0
869,0,0.0,0
870,0,0.0,0
871,0,0.0,0
872,0,0.0,0
873,0,0.0,0
874,0,0.0,0
875,0,0.0,1
876,0,0.0,0
877,0,0.0,0
878,0,0.0,0
879,0,1.0,0
880,0,1.0,0
881,0,1.0,0
882,0,1.0,0
883,0,1.0,0
884,0,1.0,0
885,0,1.0,0
886,0,1.0,0
887,0,1.0,0
888,0,1.0,0
889,1,1.0,0
890,1,1.0,0
891,1,1.0,0
892,1,1.0,1
893,1,1.0,1
894,1,1.0,1
895,1,0.0,1
896,1,0.0,1
897,1,0.0,1
898,1,0.0,1
899,1,0.0,1
900,1,0.0,1
901,1,0.0,1
902,1,0.0,1
903,0,0.0,1
904,0,0.0,1
905,0,0.0,1
906,0,0.0,1
907,0,0.0,1
908,0,0.0,1
909,0,0.0,1
910,0,0.5,1
911,0,0.0,0
912,0,0.5,1
913,0,1.0,0
914,0,1.0,1
915,0,0.0,0
916,0,0.0,1
917,0,0.0,1
918,0,1.0,1
919,0,1.0,0
920,0,1.0,0
921,0,1.0,0
922,0,1.0,0
923,0,1.0,1
924,0,1.0,1
925,0,1.0,1
926,1,1.0,0
927,1,1.0,0
928,1,1.0,0
929,1,1.0,1
930,1,1.0,1
931,1,1.0,1
932,1,1.0,1
933,1,1.0,0
934,1,1.0,0
935,1,1.0,0
936,1,1.0,0
937,1,0.0,0
938,1,0.0,0
939,1,1.0,1
940,1,1.0,0
941,1,1.0,0
942,1,1.0,0
943,1,1.0,0
944,1,0.0,0
945,1,1.0,0
946,1,1.0,0
947,1,1.0,0
948,1,1.0,0
949,1,1.0,0
950,1,1.0,0
951,1,1.0,0
952,1,1.0,0
953,1,1.0,0
954,1,1.0,0
955,1,1.0,0
956,1,1.0,0
957,1,1.0,0
958,1,1.0,0
959,1,1.0,0
960,1,1.0,0
961,1,1.0,0
962,1,1.0,0
963,1,1.0,0
964,1,1.0,0
965,1,0.0,0
966,1,0.0,0
967,1,0.0,0
968,1,0.0,0
969,1,0.0,0
970,1,0.0,0
971,0,0.0,0
972,0,0.0,0
973,0,0.0,0
974,0,0.0,0
975,0,0.0,0
976,0,0.0,0
977,0,0.0,0
978,0,0.0,0
979,0,0.0,0
980,0,0.0,0
981,0,0.0,0
982,0,0.0,0
983,0,0.0,0
984,0,0.0,0
985,0,0.0,0
986,0,0.0,0
987,0,0.0,0
988,0,0.0,0
989,0,0.0,0
990,0,0.0,0
991,0,0.0,0
992,0,0.0,0
993,0,0.0,0
994,0,0.0,0
995,0,0.0,0
996,0,0.0,0
997,0,0.0,0
998,0,0.0,0
999,0,0.0,0
1000,0,0.0,0
1001,0,0.0,0
1002,0,0.0,0
1003,0,0.0,0
1004,0,0.0,1
1005,0,0.0,0
1006,0,0.0,1
1007,0,0.0,1
1008,0,0.0,1
1009,0,0.0,1
1010,0,0.0,1
1011,0,0.0,1
1012,0,0.0,1
1013,0,0.0,1
1014,0,0.0,1
1015,0,0.0,1
1016,0,0.0,1
1017,0,0.0,1
1018,0,0.0,1
1019,0,0.0,1
1020,0,0.0,1
1021,0,0.0,1
1022,0,0.0,1
1023,0,0.0,1
1024,0,0.0,1
1025,0,0.0,1
1026,0,0.0,1
1027,0,0.0,1
1028,0,0.0,1
1029,0,1.0,1
1030,0,0.0,1
1031,0,1.0,1
1032,0,1.0,1
1033,0,1.0,1
1034,0,1.0,1
1035,0,1.0,1
1036,0,1.0,1
1037,0,1.0,1
1038,0,1.0,1
1039,0,1.0,1
1040,1,1.0,0
1041,1,1.0,1
1042,1,1.0,1
1043,1,1.0,1
1044,1,1.0,0
1045,1,1.0,1
1046,1,1.0,0
1047,1,1.0,0
1048,1,1.0,0
1049,1,1.0,0
1050,1,1.0,1
1051,1,1.0,0
1052,1,1.0,0
1053,1,1.0,0
1054,1,1.0,0
1055,1,1.0,0
1056,1,1.0,0
1057,1,1.0,0
1058,1,1.0,0
1059,1,1.0,0
1060,1,1.0,0
1061,1,1.0,0
1062,1,1.0,0
1063,1,1.0,0
1064,1,1.0,0
1065,1,1.0,0
1066,1,1.0,0
1067,1,1.0,0
1068,1,1.0,0
1069,1,1.0,0
1070,1,1.0,1
1071,1,0.5,0
1072,1,0.5,0
1073,1,1.0,0
1074,1,1.0,0
1075,1,1.0,0
1076,1,1.0,0
1077,1,1.0,0
1078,1,0.0,0
1079,1,0.0,0
1080,1,0.0,0
1081,1,0.0,1
1082,1,0.0,1
1083,1,0.0,1
1084,1,0.0,1
1085,1,0.0,1
1086,0,0.0,1
1087,0,0.0,1
1088,0,0.0,1
1089,0,0.0,1
1090,0,0.0,1
1091,0,0.0,1
1092,0,0.0,0
1093,0,0.0,0
1094,0,0.0,0
1095,0,0.0,0
1096,0,0.5,0
1097,0,1.0,0
1098,0,1.0,0
1099,0,0.0,0
1100,0,1.0,0
1101,0,0.0,0
1102,0,0.0,0
1103,0,0.0,0
1104,0,0.0,0
1105,0,0.0,0
1106,0,0.0,0
1107,0,0.0,0
1108,0,0.0,0
1109,0,0.0,0
1110,0,0.0,0
1111,0,1.0,0
1112,0,1.0,0
1113,0,1.0,0
1114,0,1.0,0
1115,0,1.0,0
1116,0,1.0,0
1117,0,0.0,0
1118,0,0.0,0
1119,0,0.0,0
1120,0,1.0,0
1121,0,0.0,0
1122,0,0.0,0
1123,0,0.0,0
1124,0,0.0,0
1125,0,0.0,0
1126,0,0.0,0
1127,0,0.0,0
1128,0,0.0,0
1129,0,0.0,0
1130,0,0.0,0
1131,0,0.0,0
1132,0,0.0,0
1133,0,0.0,0
1134,0,0.0,0
1135,0,0.0,0
1136,0,0.0,0
1137,0,0.0,0
1138,0,0.0,0
1139,0,0.0,0
1140,0,0.0,0
1141,0,0.0,0
1142,0,0.0,0
1143,0,0.0,1
1144,0,0.0,0
1145,0,0.0,1
1146,0,0.0,1
1147,0,0.0,1
1148,0,0.0,1
1149,0,0.0,1
1150,0,0.0,1
1151,0,0.0,1
1152,0,0.0,1
1153,0,0.0,1
1154,0,0.0,1
1155,0,0.0,1
1156,0,0.0,1
1157,0,0.0,1
1158,0,0.0,1
1159,0,0.0,1
1160,0,0.0,1
1161,0,0.0,1
1162,0,0.0,1
1163,0,0.0,1
1164,0,0.0,1
1165,0,0.0,1
1166,0,0.0,1
1167,0,0.0,1
1168,0,0.0,1
1169,0,0.0,1
1170,0,0.0,1
1171,0,0.0,1
1172,0,1.0,1
1173,0,1.0,1
1174,0,1.0,1
1175,0,1.0,1
1176,0,1.0,1
1177,0,1.0,1
1178,0,1.0,1
1179,0,1.0,1
1180,1,1.0,0
1181,1,1.0,0
1182,1,1.0,1
1183,1,1.0,1
1184,1,1.0,1
1185,1,1.0,0
1186,1,1.0,0
1187,1,1.0,0
1188,1,1.0,1
1189,1,1.0,1
1190,1,1.0,1
1191,1,1.0,1
1192,1,1.0,1
1193,1,1.0,1
1194,1,1.0,1
1195,1,1.0,1
1196,1,1.0,1
1197,1,1.0,0
1198,1,1.0,0
1199,1,1.0,0
1200,1,1.0,0
1201,1,1.0,0
1202,1,1.0,0
1203,1,1.0,1
1204,1,1.0,0
1205,1,1.0,0
1206,1,1.0,0
1207,1,1.0,0
1208,1,1.0,0
1209,1,0.0,0
1210,1,0.0,0
1211,1,0.0,0
1212,1,0.0,0
1213,1,0.0,0
1214,1,0.0,0
1215,1,0.0,0
1216,1,0.0,0
1217,1,0.0,0
1218,1,0.0,0
1219,0,0.0,0
1220,0,0.0,0
1221,0,0.0,0
1222,0,0.0,1
1223,0,0.0,0
1224,0,0.0,1
1225,0,0.0,1
1226,0,0.0,1
1227,0,0.0,0
1228,0,0.0,0
1229,0,0.0,0
1230,0,0.0,0
1231,0,0.0,0
1232,0,0.0,0
1233,0,0.0,1
1234,0,0.0,0
1235,0,0.0,0
1236,0,0.0,0
1237,0,0.0,0
1238,0,0.0,0
1239,0,0.0,0
1240,0,0.0,0
1241,0,0.0,0
1242,0,0.0,0
1243,0,0.0,0
1244,0,0.0,0
1245,0,0.0,0
1246,0,1.0,0
1247,0,1.0,0
1248,0,1.0,0
1249,0,1.0,0
1250,0,1.0,0
1251,0,0.0,0
1252,0,0.0,0
1253,0,1.0,0
1254,0,0.5,0
1255,0,1.0,0
1256,0,1.0,0
1257,0,1.0,0
1258,0,1.0,0
1259,0,0.0,0
1260,0,1.0,0
1261,0,1.0,0
1262,1,1.0,0
1263,0,1.0,0
1264,0,0.0,0
1265,0,0.0,0
1266,0,0.0,1
1267,0,0.0,1
1268,0,0.0,1
1269,0,0.0,1
1270,0,0.0,1
1271,0,0.0,1
1272,0,0.0,1
1273,0,0.0,1
1274,0,0.0,1
1275,0,0.0,1
1276,0,0.0,0
1277,0,0.0,1
1278,0,0.0,1
1279,0,0.0,1
1280,0,0.0,0
1281,0,0.0,0
1282,0,0.0,1
1283,0,0.0,1
1284,0,0.0,0
1285,0,0.0,1
1286,0,0.0,0
1287,0,0.0,0
1288,0,0.0,0
1289,0,0.0,0
1290,0,0.0,0
1291,0,0.0,1
1292,0,1.0,1
1293,0,1.0,0
1294,0,1.0,0
1295,0,1.0,0
1296,0,1.0,0
1297,0,1.0,0
1298,0,1.0,1
1299,0,1.0,1
1300,0,1.0,0
1301,0,1.0,1
1302,0,1.0,1
1303,1,1.0,1
1304,1,0.0,1
1305,1,0.0,1
1306,1,1.0,1
1307,1,1.0,0
1308,1,0.0,1
1309,1,1.0,1
1310,1,1.0,1
1311,1,0.0,1
1312,1,0.0,1
1313,1,0.0,1
1314,1,0.0,1
1315,1,0.0,1
1316,1,0.0,1
1317,0,0.0,1
1318,0,0.0,1
1319,0,1.0,1
1320,0,1.0,1
1321,0,1.0,1
1322,0,1.0,0
1323,0,1.0,1
1324,0,1.0,0
1325,0,1.0,0
1326,0,1.0,0
1327,0,1.0,0
1328,0,1.0,0
1329,0,1.0,0
1330,1,1.0,0
1331,1,1.0,0
1332,1,1.0,0
1333,1,1.0,0
1334,1,1.0,0
1335,1,1.0,0
1336,1,1.0,0
1337,1,1.0,0
1338,1,1.0,0
1339,1,1.0,0
1340,1,1.0,0
1341,1,1.0,0
1342,1,1.0,0
1343,1,1.0,0
1344,1,1.0,0
1345,1,1.0,0
1346,1,1.0,0
1347,1,1.0,0
1348,1,1.0,0
1349,1,1.0,0
1350,1,1.0,0
1351,1,1.0,0
1352,1,0.5,0
1353,1,0.0,0
1354,1,0.0,1
1355,1,0.0,0
1356,1,0.0,1
1357,1,0.0,1
1358,1,0.0,0
1359,1,0.0,0
1360,1,1.0,0
